UMAP1,UMAP2,cluster
2.2753677,4.659983,1
1.6147186,5.2828145,1
1.5904436,4.4831905,1
1.6050489,4.991902,1
1.5699439,4.8007045,1
1.4348187,4.535192,1
1.5541952,4.4721904,1
1.6230056,4.8150277,1
1.5581002,4.4210205,1
1.768326,4.864599,1
2.102593,4.750603,1
3.4798338,4.668178,1
4.579839,4.5345182,2
5.380096,4.5660877,2
7.3260136,4.2713647,0
7.3075466,4.4764013,0
7.2423105,4.341005,0
6.9456253,4.6535196,0
6.9096913,4.701681,0
7.1655426,4.352713,0
7.0033836,4.6186237,0
7.014455,4.6062007,0
7.113157,4.424235,0
7.224044,4.3222966,0
7.337669,4.3121247,0
7.047676,4.5587673,0
7.3104973,4.5339346,0
7.1053023,4.6393323,0
6.372821,5.164622,0
6.4935083,4.8839827,0
5.8769855,5.5511394,0
5.3848295,5.308944,0
5.578234,5.5429845,0
5.356814,5.236229,0
6.4464555,4.9274282,0
5.136961,4.848446,0
5.726144,5.0668955,0
5.992719,5.363031,0
5.5038123,5.3981795,0
5.2920275,5.532006,0
5.1754904,5.2953053,0
5.324592,5.3693323,0
4.850402,5.253341,0
4.841888,5.230994,0
4.711531,5.2366686,0
4.250223,4.731924,2
4.17872,4.6277604,2
4.378257,4.770114,2
3.1621785,4.7194195,2
1.9940655,4.669174,1
1.5444852,4.418857,1
1.5277472,4.916471,1
1.4872862,4.852795,1
1.5345778,4.5827384,1
1.543561,4.4542174,1
1.5688576,4.9706607,1
1.4681014,4.6832385,1
1.3478329,4.516762,1
1.6864033,5.0052867,1
3.6568906,4.6497355,2
4.4295335,4.564344,2
5.0847344,4.4955354,2
5.4388404,4.519886,2
7.188108,4.3342705,0
6.967027,4.4834895,0
7.0427475,4.672993,0
7.012191,4.457407,0
7.0995703,4.6944656,0
7.2780232,4.272992,0
7.22911,4.330713,0
7.2489223,4.3004866,0
7.227656,4.341994,0
7.239338,4.2988644,0
5.3225093,5.243695,0
5.6929846,4.973497,0
4.5943775,4.8678317,0
7.3093767,4.248871,0
7.2940245,4.3209043,0
6.9839544,4.597106,0
6.289025,5.194598,0
6.1578054,4.9100747,0
6.09402,5.1734953,0
5.639756,5.407594,0
5.592447,5.323267,0
6.237651,5.292112,0
5.6437016,5.5027122,0
6.2178955,5.153153,0
5.791707,5.0931187,0
5.397343,5.464898,0
5.4361157,5.4667597,0
5.1775465,5.2063694,0
5.691484,5.515692,0
5.14447,5.1761737,0
4.733307,5.253435,0
4.718471,5.235904,0
4.7799816,4.949867,0
4.5798693,4.634954,2
4.2013073,4.6645775,2
3.4524884,4.6842256,2
2.1848588,4.8420267,1
1.5833678,4.738792,1
1.6452472,4.5722795,1
1.6474572,4.564958,1
1.5391446,4.641566,1
1.6197137,5.3467994,1
1.5960433,5.186509,1
1.4563524,5.1210866,1
1.5884428,4.5112824,1
4.337114,4.5679617,2
5.2349243,4.4457254,2
5.430011,4.5312877,2
5.408651,4.5275674,2
7.1771903,4.3401356,0
7.0987062,4.601915,0
7.410218,4.238212,0
7.2894206,4.2597117,0
7.106864,4.5337396,0
7.034496,4.693942,0
7.007526,4.60924,0
7.32059,4.292927,0
6.8515525,4.6733027,0
6.7527885,4.689733,0
5.404857,5.0642943,0
6.331679,5.003609,0
6.7131157,4.6085954,0
6.774343,4.6749883,0
7.145354,4.4811907,0
7.1620045,4.34166,0
5.510602,5.299869,0
5.3916287,5.2923126,0
6.553594,4.811245,0
5.8443074,5.1416583,0
5.55091,5.3284073,0
5.8013477,5.374726,0
6.1409025,4.9297276,0
5.862252,5.5475907,0
5.7587414,5.5638976,0
5.8879275,5.1278853,0
5.732841,5.1128054,0
5.304137,5.434509,0
5.176637,5.3468847,0
5.6996875,5.3123937,0
5.13858,5.089774,0
5.2528915,5.083343,0
4.974213,5.11997,0
5.021699,5.0155387,0
4.2660656,4.751986,2
4.5833535,4.6999655,0
3.4925005,4.6829996,2
3.1506727,4.7218976,2
1.8061162,4.8912973,1
1.5166311,4.5542336,1
1.4487027,5.0255723,1
1.5586222,4.4190454,1
1.4848268,5.111435,1
1.5605447,4.4041615,1
1.5892932,5.145155,1
1.3820375,4.8287034,1
1.678534,5.4327297,1
1.7949481,5.000815,1
4.1810594,4.583266,2
5.1403522,4.5117464,2
6.691074,4.6810837,0
7.09487,4.4008503,0
7.3130918,4.304371,0
7.3755317,4.329222,0
7.4106965,4.3856797,0
7.0152574,4.597899,0
7.301869,4.279882,0
7.000532,4.441197,0
7.3398323,4.2971215,0
7.370217,4.271262,0
7.3260183,4.278212,0
7.3621407,4.3006787,0
6.9344277,4.7036133,0
7.398996,4.340579,0
7.135649,4.567298,0
7.333968,4.525292,0
7.4750223,4.264814,0
7.1208773,4.455498,0
5.305313,5.180098,0
6.2524357,5.234413,0
6.5973787,5.000028,0
5.755185,5.36967,0
5.690648,5.2634187,0
5.952706,5.4095454,0
6.298837,5.5657806,0
6.351604,5.5753736,0
6.0211916,5.3134513,0
5.831757,5.442059,0
5.483806,5.6496305,0
5.7241917,5.5636697,0
5.3869944,5.4484305,0
