UMAP1,UMAP2,cluster
2.7547028,2.2747078,2
2.8402386,2.02117,2
2.8724265,1.4033763,-1
2.9904296,1.8306692,2
3.17004,1.710013,2
3.260626,2.1676455,2
3.4051225,2.6609776,2
3.872619,3.0775156,2
3.8992724,3.3531113,2
3.6574025,3.1836166,2
3.4909382,3.2116847,2
3.2244208,3.0883248,2
3.136274,3.0384166,2
2.9912624,2.9380748,2
3.35933,2.419272,2
3.0601945,2.9148376,2
3.1645215,3.2319415,2
2.8661506,3.0670657,2
2.8917959,3.1298833,2
2.956391,2.9566438,2
2.7888417,3.2456954,2
2.7954512,3.1465151,2
2.7753375,3.2195823,2
2.7394562,3.1698508,2
2.7235768,3.2478225,2
2.723739,3.1307423,2
2.7546213,2.6648693,2
2.831154,2.6930485,2
2.840276,2.4012394,2
2.8318048,2.5381427,2
2.8822124,2.8659678,2
2.8282974,3.258792,2
2.816691,3.4300804,2
2.8706276,3.635329,2
2.977193,3.964223,2
3.0501828,3.968544,2
3.181967,3.9379492,2
3.1431832,3.8384323,2
3.4879155,3.4673076,2
3.5722508,3.2802753,2
2.7923973,3.148638,2
2.7911274,3.2670956,2
3.0609963,3.2312617,2
2.9847598,3.1229448,2
3.100057,3.085038,2
3.0056453,3.079228,2
3.0286896,2.8481925,2
3.0161257,2.7313492,2
2.8389633,2.8177967,2
2.9318306,2.65629,2
2.8955233,2.7172828,2
2.7419887,3.0755084,2
2.766988,2.8292696,2
2.840053,3.3225787,2
2.7976813,3.4512548,2
3.0555549,3.8014553,2
3.4230945,3.558724,2
3.7738452,4.148464,2
3.4653354,3.635239,2
3.729178,4.0678525,2
3.7191591,4.00522,2
3.733718,4.046144,2
3.39381,4.077879,2
3.430819,4.3261294,2
3.2426627,4.189165,2
3.3779094,4.1684895,2
3.2172487,4.0718117,2
3.3340306,3.4181294,2
3.2264006,2.8969305,2
3.4648612,2.9508884,2
3.5460649,2.9680424,2
3.8654585,3.4912896,2
3.9849398,3.6970658,2
3.9969063,3.7020454,2
3.1240861,3.3240778,2
2.9550183,3.2047722,2
2.924615,3.103571,2
2.8819377,3.155761,2
2.7515194,3.1823006,2
2.8535109,3.161202,2
2.797447,3.0271156,2
2.8190053,2.6753182,2
2.810219,2.2999787,2
2.9088717,1.9941039,2
2.8760064,2.552825,2
2.9802756,2.4252703,2
2.8915663,2.9239275,2
2.9531891,2.8486621,2
2.8895273,2.910135,2
3.5050712,2.638469,2
3.6044548,2.5445614,2
3.571764,2.4038713,2
3.5597012,2.3990068,2
3.6395292,2.4124389,2
3.5657423,2.455238,2
3.6199481,2.4405546,2
3.5888386,2.4812224,2
3.8935926,2.595668,2
3.655809,2.6728916,2
3.5970664,2.7392926,2
3.4428499,3.0586483,2
2.9874136,3.0694609,2
3.2491455,2.6265962,2
3.03261,2.6813617,2
3.0636349,2.3955357,2
3.017767,2.4512913,2
2.8765712,2.2054765,2
2.8675692,2.5328689,2
