mz,matrix_avg,sample_avg,ratio,rank
713.1805622865447,9.21304156639383,2.6640482137522583,3.458286346086492,93
327.50882169241686,7.942231967099647,2.2985075167581988,3.4553865522467104,94
321.26232687416734,6.118829333808281,1.7886375162461228,3.4209443080614466,95
337.17445051644495,7.929277881751697,2.3288170802034887,3.4048521653980637,96
319.15824440907284,9.561444212623446,2.8368020071341933,3.370501073112307,97
284.3751311579785,23.568325990138483,7.039777405399993,3.3478794327661667,98
1100.1344781328396,6.803566739387011,2.032989884922981,3.3465816955100984,99
326.48965674838666,34.11780092752736,10.231279138450407,3.3346564454461816,100
517.1063775705462,9.35597375498298,2.8175815128103454,3.320568973470608,101
332.1772546618454,27.514485764033946,8.357171116799474,3.2923204965173407,102
201.03373976712402,47.6569875763073,14.536250142171573,3.2784925346578633,103
610.3435318050485,10.375010935430714,3.1650495288538623,3.277993231249608,104
507.4736250350352,7.43924507583518,2.2754196441929255,3.2693947648520147,105
545.1498516756345,105.68280096909672,32.63856834128434,3.2379729362142755,106
352.1331617917265,21.546323840936374,6.655507391391535,3.237367577048712,107
469.501511797782,6.461892777511797,2.01110610129137,3.213103858692183,108
748.1609332687417,21.87133478544473,6.8173236105771124,3.208199585582683,109
398.15996571566984,14.899354503765148,4.6621662751372845,3.1958007546890017,110
138.00989467983874,136.53491612440646,43.0318461068074,3.1728807493488995,111
387.1135327739234,11.486586435096791,3.6243591959445007,3.169273742177791,112
639.5705522967526,8.271411389177686,2.612446633254632,3.166155159199122,113
510.1694806934376,6.447264779840048,2.0377762282184366,3.163872797904221,114
237.0661519818682,11.874201319671563,3.754614547832965,3.162562006095242,115
158.98496675375006,180.23450027565988,57.03601891167735,3.160011931260499,116
467.2001716015848,7.922844640535651,2.524862461013365,3.1379311783255908,117
415.35426461011434,8.761848989670334,2.808075615483285,3.120232567185389,118
440.5703779027319,5.862078777809894,1.8813388466414778,3.115908006236533,119
495.1778931296389,6.007264767486105,1.9379832590289567,3.0997505971214356,120
126.89770916105815,4.139409186542686,1.335728854528143,3.0989891169985815,121
330.138924773785,45.36760396978266,14.653878697312436,3.0959451012111394,122
532.1637177113791,6.31242888631132,2.0814216630305964,3.032748719491818,123
276.1560590287029,13.540076587601877,4.481535820077385,3.02130276944808,124
548.1415939306908,7.9944748335907185,2.651555572162334,3.015013117019546,125
176.0148842056091,828.7064330520463,275.41199934840864,3.0089699614020313,126
903.1726336268794,9.813610524004346,3.283151573585095,2.989082380469909,127
245.12084266855828,17.724420167685075,5.961328267017525,2.973233375316108,128
355.1577803352999,9.015568937723172,3.0360777466806588,2.9694789419047014,129
199.02828616758075,855.1473808038156,288.51448222353656,2.9639669184380724,130
290.1284816484714,77.38329317689724,26.11397226936767,2.963290776895955,131
291.1476465925016,52.22784459721338,17.644393266763036,2.9600249668338323,132
309.1638526998737,13.347494555250039,4.537694785402098,2.941470324369956,133
503.1010786622606,7.610525168788251,2.6102380965738705,2.9156440463657245,134
459.14548091489473,7.022582052051369,2.4087467696889555,2.915450531166775,135
558.1688619284071,5.980678343929399,2.066032570843162,2.8947647899828985,136
483.17804782089655,11.732669595555612,4.078800966417117,2.876499659895215,137
481.1397179328362,5.763938726951048,2.0061181671924775,2.8731800640360015,138
501.19425392826867,14.462866476380329,5.036173503404504,2.871796705123739,139
178.05321409366945,474.249810951283,165.1848900805278,2.8710241639971716,140
275.13689408467275,77.77305256616104,27.197249384283094,2.8595925810146596,141
1101.15364307687,5.770875270830985,2.0201672926923755,2.856632363492642,142
535.1883362549524,4.946072214802715,1.7383718188983792,2.8452326241067634,143
287.1696156819322,5.891991249581134,2.086757653232133,2.823514861743358,144
139.78521425976228,16.477104318481043,5.853634420483048,2.814850250642486,145
563.1331814944895,7.5078118202201125,2.669393824243924,2.812553078238301,146
546.1690166196647,15.943315124094356,5.680897387576602,2.8064782786173668,147
246.14000761258845,15.70735228348613,5.612696405256654,2.798539444602177,148
505.17228483883804,6.817133475706405,2.436805465571825,2.7975698385546397,149
